trip_id,trip_datetime,driver_id,vehicle_id,pickup_zone,dropoff_zone,distance_km,duration_min,fare_amount,payment,platform
T22013122,31/07/2025 03:08,DR-1054,VH-012,Suburbs,Suburbs,6.99,30.4,EUR 19.95,cash,RideGo
T22013123,15/09/2025 09:56,DR-1030,VH-011,Port,East,11.5,56.0,EUR 32.30,Card,Direct
T22013124,25/12/2025 07:18,DR-1041,VH-026,Port,North,7.85,24.3,EUR 19.23,Card,RideGo
T22013125,15/09/2025 19:02,DR-1055,VH-035,North,Port,1.65,7.4,EUR 7.37,card,RideGo
T22013126,21/11/2025 22:09,DR-1029,VH-038,West,Airport,2.64,8.5,EUR 8.82,card,CityHail
T22013127,12/08/2025 02:38,DR-1033,VH-004,Port,West,5.98,20.3,EUR 15.96,cash,CityHail
T22013128,15/12/2025 18:43,DR-1017,VH-027,Centre,East,1.08,9.0,EUR 7.16,wallet,Direct
T22013129,24/07/2025 18:08,DR-1052,VH-021,Centre,Port,14.13,69.1,EUR 39.00,cash,RideGo
T22013130,20/10/2025 22:14,DR-1010,VH-015,Port,Suburbs,13.73,51.9,EUR 33.72,card,RideGo
T22013131,01/09/2025 21:31,DR-1048,VH-031,Suburbs,Centre,8.99,29.6,EUR 22.03,CASH,RideGo
T22013132,05/12/2025 12:54,DR-1012,VH-008,North,Airport,12.59,55.1,EUR 33.31,wallet,Direct
T22013133,02/10/2025 23:06,DR-1032,VH-009,Centre,North,13.13,62.6,EUR 36.03,cash,RideGo
T22013134,04/09/2025 12:43,DR-1030,VH-022,Centre,Port,2.94,13.2,EUR 10.48,cash,RideGo
T22013135,09/12/2025 23:19,DR-1026,VH-037, West ,North,2.98,13.1,EUR 10.50,cash,CityHail
T22013136,18/09/2025 05:20,DR-1019,VH-029,Port,East,4.79,17.3,EUR 13.75,wallet,CityHail
T22013137,30/09/2025 12:12,DR-1038,VH-025,Port,Suburbs,9.35,34.3,EUR 23.76,wallet,RideGo
T22013138,23/09/2025 09:13,DR-1012,VH-006,West,East,6.21,22.6,EUR 16.87,CASH,RideGo
T22013139,02/10/2025 07:01,DR-1060,VH-020,North,East,6.66,23.8,EUR 17.72,CASH,RideGo
T22013140,16/07/2025 09:16,DR-1002,VH-035,East,Airport,12.98,63.3,EUR 36.05,card,RideGo
T22013141,16/08/2025 16:58,DR-1031,VH-006, Centre ,Suburbs,11.97,48.7,EUR 30.80,Card,RideGo
T22013142,21/11/2025 19:05,DR-1067,VH-015,West,Airport,11.88,46.7,EUR 30.14,cash,RideGo
T22013143,14/12/2025 23:16,DR-1021,VH-033,East,East,4.09,18.4,EUR 13.26,card,RideGo
T22013144,01/08/2025 10:20,DR-1043,VH-010,Port,North,2.06,12.1,EUR 9.16,cash,CityHail
T22013145,26/07/2025 09:00,DR-1025,VH-004,West,West,10.05,46.0,EUR 27.84,wallet,RideGo
T22013146,03/11/2025 23:25,DR-1038,VH-017, North ,Suburbs,4.68,22.6,EUR 15.11,cash,RideGo
T22013147,27/08/2025 01:52,DR-1020,VH-040,Airport,East,2.71,11.5,EUR 9.74,CASH,CityHail
T22013148,11/07/2025 13:35,DR-1057,VH-038,Suburbs,Port,4.14,16.0,EUR 12.64,wallet,CityHail
T22013149,10/12/2025 04:45,DR-1016,VH-017,East,East,7.89,29.1,EUR 20.62,card,Direct
T22013150,07/08/2025 23:31,DR-1066,VH-025,North,West,10.44,50.9,EUR 29.66,wallet,RideGo
T22013151,26/10/2025 16:13,DR-1026,VH-014,North,West,16.98,45.1,EUR 35.56,cash,RideGo
T22013152,04/10/2025 11:58,DR-1031,VH-021, North ,East,4.39,16.2,EUR 12.98,Card,Direct
T22013153,03/11/2025 17:20,DR-1063,VH-040,North,Port,4.84,18.9,EUR 14.26,card,CityHail
T22013154,22/11/2025 09:31,DR-1020,VH-012,East,Port,10.18,50.4,EUR 29.22,Card,RideGo
T22013155,28/12/2025 20:15,DR-1013,VH-004,West,Port,15.06,49.9,EUR 34.69,CASH,Direct
T22013156,23/09/2025 15:34,DR-1030,VH-022,West,West,1.13,8.6,EUR 7.11,wallet,RideGo
T22013157,11/12/2025 03:59,DR-1028,VH-035,East,Port,14.07,59.9,EUR 36.35,cash,RideGo
T22013158,08/11/2025 02:17,DR-1050,VH-015,Airport,Suburbs,2.96,11.5,EUR 10.02,wallet,CityHail
T22013159,26/08/2025 13:49,DR-1007,VH-011,East,North,2.37,13.1,EUR 9.79,card,RideGo
T22013160,15/07/2025 08:57,DR-1001,VH-022,North,Suburbs,9.31,37.7,EUR 24.66,cash,RideGo
T22013161,03/08/2025 17:48,DR-1040,VH-009,East,North,2.1,11.0,EUR 8.90,Card,CityHail
T22013162,15/11/2025 06:34,DR-1017,VH-016,Port,Centre,3.56,11.6,EUR 10.74,wallet,CityHail
T22013163,03/08/2025 02:40,DR-1007,VH-014,Suburbs,Centre,9.37,36.8,EUR 24.48,cash,RideGo
T22013164,08/07/2025 19:15,DR-1015,VH-018,East,West,9.1,28.3,EUR 21.79,cash,RideGo
T22013165,19/09/2025 14:47,DR-1022,VH-041,Centre,West,10.39,39.6,EUR 26.44,card,CityHail
T22013166,07/09/2025 06:45,DR-1031,VH-027,Airport,North,2.71,13.8,EUR 10.38,card,RideGo
T22013167,02/08/2025 18:17,DR-1011,VH-016,Port,Port,9.02,42.8,EUR 25.76,Card,RideGo
T22013168,19/11/2025 08:58,DR-1046,VH-007,West,East,9.27,36.3,EUR 24.22,cash,RideGo
T22013169,30/08/2025 03:35,DR-1064,VH-005,Airport,Centre,4.23,15.3,EUR 12.55,wallet,Direct
T22013170,08/07/2025 05:32,DR-1030,VH-040,West,Suburbs,8.32,39.7,EUR 24.08,cash,RideGo
T22013171,31/12/2025 17:33,DR-1064,VH-008,West,Port,2.74,11.6,EUR 9.80,cash,CityHail
T22013172,26/07/2025 01:53,DR-1032,VH-036,West,Centre,9.78,39.6,EUR 25.74,wallet,RideGo
T22013173,08/08/2025 05:44,DR-1041,VH-005,North,Port,1.26,8.6,EUR 7.26,CASH,CityHail
T22013174,03/10/2025 12:59,DR-1024,VH-022, Port ,Port,4.61,25.7,EUR 15.90,cash,RideGo
T22013175,19/10/2025 12:12,DR-1050,VH-029,Port,Centre,11.54,49.8,EUR 30.61,CASH,RideGo
T22013176,13/07/2025 05:11,DR-1045,VH-042,Suburbs,Suburbs,6.83,31.6,EUR 20.10,Card,RideGo
T22013177,19/10/2025 13:56,DR-1020,VH-001,Port,Centre,10.41,39.8,EUR 26.52,wallet,CityHail
T22013178,22/07/2025 00:15,DR-1014,VH-041,Airport,Airport,1.5,5.2,EUR 6.58,CASH,CityHail
T22013179,28/08/2025 13:07,DR-1042,VH-006,East,East,5.52,23.4,EUR 16.30,Card,CityHail
T22013180,11/12/2025 15:13,DR-1029,VH-034,East,East,4.18,18.5,EUR 13.39,card,CityHail
T22013181,13/10/2025 23:27,DR-1017,VH-001,Port,West,1.29,9.3,EUR 7.49,Card,RideGo
T22013182,07/10/2025 14:39,DR-1034,VH-035,East,Suburbs,5.79,22.7,EUR 16.41,cash,RideGo
T22013183,04/07/2025 16:22,DR-1004,VH-008,Port,East,10.55,34.6,EUR 25.22,Card,Direct
T22013184,09/10/2025 09:58,DR-1016,VH-028,North,West,7.9,28.4,EUR 20.44,card,RideGo
T22013185,28/11/2025 11:13,DR-1066,VH-037, Centre ,Suburbs,3.54,13.4,EUR 11.22,card,RideGo
T22013186,27/10/2025 06:05,DR-1035,VH-036, West ,West,2.55,14.4,EUR 10.36,Card,CityHail
T22013187,07/09/2025 19:13,DR-1047,VH-029, West ,East,15.09,66.0,EUR 39.23,Card,RideGo
T22013188,01/07/2025 06:56,DR-1031,VH-034,East,East,3.91,22.0,EUR 14.06,CASH,CityHail
T22013189,28/09/2025 23:43,DR-1038,VH-008,North,Suburbs,13.04,42.8,EUR 30.38,Card,Direct
T22013190,16/08/2025 14:37,DR-1068,VH-033,East,West,5.33,28.7,EUR 17.57,Card,RideGo
T22013191,28/09/2025 08:04,DR-1049,VH-025, Centre ,Port,6.75,26.1,EUR 18.47,wallet,CityHail
T22013192,06/08/2025 13:22,DR-1024,VH-003,Port,Centre,4.13,15.8,EUR 12.57,Card,CityHail
T22013193,25/09/2025 08:01,DR-1025,VH-016,Port,Suburbs,3.61,16.2,EUR 12.09,Card,CityHail
T22013194,18/08/2025 01:36,DR-1028,VH-037,Centre,NULL,7.57,38.2,EUR 22.80,CASH,RideGo
T22013195,18/12/2025 04:37,DR-1064,VH-006,West,Airport,3.8,14.8,EUR 11.91,wallet,CityHail
T22013196,11/12/2025 07:07,DR-1025,VH-039, Centre ,Airport,5.01,27.8,EUR 16.95,cash,CityHail
T22013197,31/07/2025 02:55,DR-1066,VH-018,Port,Airport,13.47,60.6,EUR 35.86,CASH,RideGo
T22013198,01/09/2025 09:31,DR-1041,VH-034,Port,East,11.31,38.9,EUR 27.30,card,RideGo
T22013199,23/08/2025 10:57,DR-1050,VH-014,Centre,Airport,5.93,20.4,EUR 15.93,wallet,RideGo
T22013200,11/08/2025 12:04,DR-1045,VH-014,Suburbs,Airport,3.6,17.5,EUR 12.44,card,RideGo
T22013201,30/12/2025 16:13,DR-1006,VH-037,Airport,Port,7.2,18.7,EUR 16.92,cash,RideGo
T22013202,26/12/2025 00:21,DR-1006,VH-017,North,Suburbs,3.94,16.6,EUR 12.58,Card,CityHail
T22013203,08/09/2025 21:03,DR-1028,VH-017,Port,Airport,8.12,28.5,EUR 20.72,Card,RideGo
T22013204,26/09/2025 10:02,DR-1007,VH-036,Centre,Centre,2.82,9.2,EUR 9.22,cash,RideGo
T22013205,25/08/2025 06:27,DR-1038,VH-032,North,North,3.58,18.3,EUR 12.64,card,RideGo
T22013206,20/07/2025 20:20,DR-1017,VH-013,Port,West,2.4,11.6,EUR 9.41,card,Direct
T22013207,02/08/2025 15:52,DR-1028,VH-011,North,Port,5.75,29.9,EUR 18.38,card,RideGo
T22013208,28/07/2025 15:37,DR-1037,VH-007, Suburbs ,Suburbs,8.37,24.7,EUR 19.94,Card,CityHail
T22013209,12/12/2025 20:58,DR-1027,VH-002,East,Suburbs,5.71,25.7,EUR 17.16,wallet,CityHail
T22013210,14/09/2025 22:07,DR-1016,VH-012,Airport,Suburbs,4.2,22.7,EUR 14.59,wallet,CityHail
T22013211,22/10/2025 23:55,DR-1055,VH-037,West,Airport,2.48,12.4,EUR 9.72,wallet,RideGo
T22013212,01/08/2025 07:10,DR-1020,VH-001,Airport,Airport,1.36,10.3,EUR 7.85,Card,RideGo
T22013213,01/07/2025 03:11,DR-1043,VH-017,West,North,9.59,40.1,EUR 25.66,card,RideGo
T22013214,13/10/2025 21:18,DR-1035,VH-039,West,Port,6.52,22.8,EUR 17.28,card,RideGo
T22013215,30/07/2025 08:47,DR-1018,VH-003,Suburbs,Centre,2.42,12.4,EUR 9.66,wallet,RideGo
T22013216,15/08/2025 11:46,DR-1035,VH-019,North,Centre,2.39,7.1,EUR 8.14,Card,RideGo
T22013217,19/11/2025 05:44,DR-1055,VH-034,North,East,10.39,31.9,EUR 24.28,card,CityHail
T22013218,11/12/2025 11:58,DR-1063,VH-023,East,West,7.56,24.7,EUR 19.01,CASH,CityHail
T22013219,29/11/2025 16:48,DR-1056,VH-036,Suburbs,East,2.67,13.6,EUR 10.28,wallet,CityHail
T22013220,07/10/2025 12:53,DR-1008,VH-002,West,Suburbs,9.08,38.4,EUR 24.59,wallet,CityHail
T22013221,21/09/2025 23:40,DR-1040,VH-034,North,Airport,4.92,18.7,EUR 14.29,Card,CityHail
T22013222,24/12/2025 14:58,DR-1017,VH-025, Port ,East,1.65,7.5,EUR 7.40,Card,CityHail
T22013223,19/10/2025 05:18,DR-1007,VH-014,North,West,14.39,66.7,EUR 38.62,card,RideGo
T22013224,31/12/2025 11:13,DR-1001,VH-008,Port,Suburbs,4.9,21.5,EUR 15.06,Card,Direct
T22013225,22/12/2025 19:24,DR-1003,VH-006,North,NULL,4.5,19.4,EUR 14.01,Card,CityHail
T22013226,29/09/2025 02:04,DR-1050,VH-039,West,Suburbs,6.47,23.2,EUR 17.34,card,Direct
T22013227,07/07/2025 01:38,DR-1032,VH-018,East,Centre,8.28,30.0,EUR -12.50,CASH,Direct
T22013228,28/10/2025 19:59,DR-1038,VH-018,Airport,Suburbs,10.58,45.8,EUR 28.39,cash,RideGo
T22013229,11/07/2025 10:05,DR-1051,VH-007,Suburbs,Suburbs,5.63,20.9,EUR 15.73,CASH,CityHail
T22013230,18/11/2025 16:55,DR-1046,VH-038,East,NULL,11.85,47.4,EUR 30.30,card,RideGo
T22013231,27/08/2025 14:17,DR-1005,VH-016,Port,Airport,6.81,24.1,EUR 17.98,cash,RideGo
T22013232,05/10/2025 12:49,DR-1023,VH-040, West ,Airport,5.85,31.4,EUR 18.92,Card,RideGo
T22013233,23/11/2025 08:47,DR-1011,VH-003,Suburbs,East,3.1,16.1,EUR 11.47,card,Direct
T22013234,17/08/2025 06:53,DR-1013,VH-025,Centre,North,9.2,31.3,EUR 22.74,cash,RideGo
T22013235,23/09/2025 11:10,DR-1047,VH-039,Airport,East,28.23,116.8,EUR 68.57,CASH,RideGo
T22013236,06/07/2025 19:30,DR-1065,VH-007,East,West,19.13,65.0,EUR 43.60,CASH,RideGo
T22013237,25/09/2025 15:02,DR-1046,VH-024,Port,Airport,4.22,24.3,EUR 15.06,cash,CityHail
T22013238,21/09/2025 07:22,DR-1042,VH-001, Centre ,Port,16.16,41.6,EUR 33.63,cash,CityHail
T22013239,12/09/2025 03:35,DR-1061,VH-036,West,Suburbs,13.24,59.4,EUR 35.26,card,RideGo
T22013240,01/08/2025 00:50,DR-1010,VH-026,East,Centre,8.75,35.7,EUR 23.46,cash,RideGo
T22013241,06/08/2025 04:10,DR-1026,VH-018,West,West,5.9,28.7,EUR 18.22,card,Direct
T22013242,24/10/2025 08:07,DR-1006,VH-008,Port,Port,3.0,17.7,EUR 11.81,cash,RideGo
T22013243,14/11/2025 05:08,DR-1003,VH-035,East,Centre,7.48,31.2,EUR 20.74,card,CityHail
T22013244,03/08/2025 20:18,DR-1019,VH-017,North,Airport,6.45,25.9,EUR 18.07,Card,RideGo
T22013245,04/10/2025 12:57,DR-1057,VH-001,East,Airport,8.7,27.8,EUR 21.19,card,CityHail
T22013246,21/10/2025 23:09,DR-1037,VH-032,Airport,Airport,7.02,25.7,EUR 18.67,Card,RideGo
T22013247,12/10/2025 01:40,DR-1049,VH-002,North,Airport,11.25,52.3,EUR 30.98,wallet,Direct
T22013248,21/12/2025 23:20,DR-1027,VH-038,Airport,Suburbs,5.03,21.0,EUR -12.50,CASH,Direct
T22013249,02/07/2025 08:02,DR-1060,VH-038, Airport ,East,10.08,34.3,EUR 24.60,card,RideGo
T22013250,23/11/2025 03:44,DR-1031,VH-042,North,Port,5.45,23.6,EUR 16.28,cash,RideGo
T22013251,25/08/2025 15:17,DR-1003,VH-004,West,North,12.42,59.1,EUR 34.23,Card,RideGo
T22013252,06/09/2025 22:15,DR-1068,VH-039,Airport,Port,6.25,27.5,EUR 18.29,cash,RideGo
T22013253,26/12/2025 08:46,DR-1041,VH-007,North,Port,2.28,9.4,EUR 8.65,CASH,RideGo
T22013254,11/10/2025 00:33,DR-1058,VH-021,East,Centre,3.05,14.4,EUR 10.94,Card,Direct
T22013255,31/07/2025 06:08,DR-1060,VH-015,West,West,12.71,54.9,EUR 33.39,cash,Direct
T22013256,21/10/2025 23:29,DR-1051,VH-018, Airport ,North,3.93,15.6,EUR 12.29,Card,Direct
T22013257,12/07/2025 20:45,DR-1057,VH-004,Centre,Centre,5.88,22.1,EUR 16.35,wallet,Direct
T22013258,01/10/2025 15:44,DR-1003,VH-033,East,Centre,4.78,20.1,EUR 14.53,wallet,RideGo
T22013259,18/08/2025 01:38,DR-1007,VH-036,Centre,North,14.24,50.6,EUR 33.94,wallet,RideGo
T22013260,21/08/2025 19:14,DR-1022,VH-041,Suburbs,Port,7.79,28.8,EUR 20.42,cash,CityHail
T22013261,01/07/2025 05:31,DR-1066,VH-011,Suburbs,Port,6.0,31.6,EUR 19.15,CASH,CityHail
T22013262,21/10/2025 23:35,DR-1020,VH-007,Port,East,8.19,31.6,EUR 21.67,Card,RideGo
T22013263,07/10/2025 15:09,DR-1041,VH-027,North,North,18.33,52.0,EUR 39.04,card,RideGo
T22013264,01/07/2025 02:31,DR-1017,VH-008,Centre,Suburbs,2.97,12.0,EUR 10.18,cash,Direct
T22013265,26/08/2025 21:21,DR-1003,VH-007,Airport,North,1.9,11.5,EUR 8.80,Card,RideGo
T22013266,26/07/2025 22:05,DR-1012,VH-013,Airport,Centre,16.48,70.8,EUR 42.18,Card,Direct
T22013267,10/07/2025 00:56,DR-1022,VH-024,Airport,Airport,3.3,15.3,EUR 11.48,CASH,RideGo
T22013268,08/12/2025 04:19,DR-1035,VH-015, West ,Airport,16.36,45.6,EUR 34.98,Card,RideGo
T22013269,29/11/2025 12:06,DR-1033,VH-005,East,North,2.68,10.1,EUR 9.31,CASH,Direct
T22013270,12/07/2025 08:37,DR-1052,VH-016,Centre,East,7.24,28.8,EUR 19.79,CASH,CityHail
T22013271,12/07/2025 19:57,DR-1042,VH-014,Centre,East,5.34,24.5,EUR 16.40,CASH,Direct
T22013272,10/10/2025 03:03,DR-1037,VH-035, West ,West,5.11,18.3,EUR 14.40,Card,RideGo
T22013273,31/07/2025 22:55,DR-1001,VH-013,Centre,North,2.46,9.4,EUR 8.86,Card,CityHail
T22013274,09/08/2025 12:34,DR-1047,VH-010,Airport,Port,4.67,21.5,EUR 14.79,Card,CityHail
T22013275,04/08/2025 02:50,DR-1066,VH-029,West,NULL,11.66,48.4,EUR 30.36,CASH,CityHail
T22013276,04/07/2025 22:28,DR-1011,VH-023,Suburbs,Centre,5.14,16.1,EUR 13.82,card,CityHail
T22013277,06/10/2025 08:36,DR-1049,VH-004,Port,West,1.62,6.8,EUR 7.17,Card,CityHail
T22013278,22/11/2025 02:11,DR-1045,VH-035,North,West,3.15,16.0,EUR 11.50,card,RideGo
T22013279,31/12/2025 17:03,DR-1044,VH-031,Centre,Suburbs,5.08,23.5,EUR 15.82,card,Direct
T22013280,09/07/2025 10:25,DR-1037,VH-014,Port,North,15.74,59.7,EUR 38.22,wallet,CityHail
T22013281,12/08/2025 15:14,DR-1031,VH-013,Suburbs,Airport,6.88,32.4,EUR 20.38,wallet,RideGo
T22013282,16/12/2025 23:17,DR-1063,VH-018,Centre,Suburbs,1.67,9.2,EUR 7.90,cash,RideGo
T22013283,13/09/2025 23:11,DR-1014,VH-019,West,North,2.2,15.0,EUR 10.13,CASH,CityHail
T22013284,16/09/2025 10:09,DR-1040,VH-014,Suburbs,West,2.81,12.0,EUR 9.99,Card,CityHail
T22013285,10/09/2025 01:29,DR-1046,VH-020,Suburbs,Port,7.91,33.6,EUR 21.90,card,RideGo
T22013286,20/12/2025 01:33,DR-1024,VH-005, Centre ,Suburbs,5.47,25.6,EUR 16.86,card,RideGo
T22013287,20/10/2025 00:39,DR-1063,VH-016, East ,Centre,12.36,44.5,EUR 30.07,CASH,RideGo
T22013288,29/11/2025 18:07,DR-1060,VH-032,Airport,Centre,2.24,10.1,EUR 8.80,wallet,CityHail
T22013289,19/12/2025 10:30,DR-1045,VH-033,Centre,Suburbs,4.46,21.2,EUR 14.46,cash,RideGo
T22013290,18/09/2025 06:23,DR-1008,VH-013,Port,Centre,7.83,30.8,EUR 21.03,wallet,RideGo
T22013291,02/08/2025 22:20,DR-1031,VH-002,Airport,Suburbs,7.42,30.8,EUR 20.56,cash,RideGo
T22013292,18/10/2025 08:51,DR-1002,VH-034,Airport,Port,3.59,15.4,EUR 11.84,wallet,CityHail
T22013293,15/07/2025 01:42,DR-1060,VH-027,East,East,6.53,18.5,EUR 16.09,card,RideGo
T22013294,22/12/2025 12:25,DR-1038,VH-027,North,West,2.07,9.2,EUR 8.36,card,CityHail
T22013295,19/12/2025 02:02,DR-1064,VH-026, Suburbs ,North,3.66,12.5,EUR 11.11,card,RideGo
T22013296,28/07/2025 20:12,DR-1040,VH-012,East,West,2.87,10.6,EUR 9.67,card,CityHail
T22013297,12/08/2025 03:41,DR-1033,VH-018,Airport,North,23.09,99.2,EUR 57.73,wallet,RideGo
T22013298,23/11/2025 02:36,DR-1028,VH-018,Centre,North,2.98,11.6,EUR 10.07,Card,RideGo
T22013299,21/09/2025 08:29,DR-1052,VH-021, Centre ,West,2.68,16.3,EUR 11.05,Card,Direct
T22013300,13/10/2025 00:14,DR-1009,VH-023, Centre ,Airport,9.3,35.1,EUR 23.92,cash,RideGo
T22013301,07/11/2025 00:04,DR-1062,VH-006,West,West,3.36,15.9,EUR 11.72,cash,CityHail
T22013302,05/08/2025 22:52,DR-1003,VH-028, Port ,Centre,2.31,8.5,EUR 8.44,card,Direct
T22013303,22/07/2025 11:07,DR-1045,VH-017,Airport,North,3.64,14.1,EUR 11.53,wallet,RideGo
T22013304,27/07/2025 05:10,DR-1054,VH-023,North,Port,9.02,31.0,EUR 22.45,cash,RideGo
T22013305,16/11/2025 15:53,DR-1003,VH-029,West,Centre,4.53,17.9,EUR 13.62,Card,RideGo
T22013306,30/11/2025 21:14,DR-1055,VH-014,West,East,1.2,7.6,EUR 6.91,wallet,CityHail
T22013307,26/09/2025 12:23,DR-1041,VH-037,Airport,Centre,1.58,8.5,EUR 7.60,CASH,CityHail
T22013308,31/10/2025 17:20,DR-1021,VH-036,North,Centre,16.34,70.8,EUR 42.02,cash,Direct
T22013309,29/12/2025 09:59,DR-1023,VH-015,North,East,3.37,17.9,EUR 12.29,CASH,Direct
T22013310,10/12/2025 13:27,DR-1029,VH-041,Centre,West,6.54,23.9,EUR 17.61,Card,CityHail
T22013311,26/12/2025 14:44,DR-1018,VH-039,East,Suburbs,3.98,20.0,EUR 13.58,CASH,RideGo
T22013312,04/11/2025 19:38,DR-1040,VH-041, North ,West,24.41,84.4,EUR 55.10,cash,RideGo
T22013313,20/10/2025 13:44,DR-1048,VH-013,Port,East,19.54,56.7,EUR 41.75,CASH,RideGo
T22013314,10/08/2025 10:28,DR-1009,VH-005,North,Centre,9.52,31.5,EUR 23.17,cash,RideGo
T22013315,21/12/2025 10:37,DR-1030,VH-019,Centre,North,3.14,14.3,EUR 11.02,cash,CityHail
T22013316,23/08/2025 17:57,DR-1008,VH-007,Centre,Port,4.9,19.7,EUR 14.55,Card,CityHail
T22013317,25/08/2025 02:18,DR-1001,VH-014,West,Suburbs,5.12,26.3,EUR 16.65,card,Direct
T22013318,13/11/2025 17:59,DR-1031,VH-034,West,Suburbs,6.66,33.6,EUR 20.47,card,CityHail
T22013319,16/07/2025 12:46,DR-1043,VH-025,Centre,Centre,3.27,10.7,EUR 10.16,Card,Direct
T22013320,03/12/2025 12:17,DR-1046,VH-002, North ,Suburbs,1.73,9.7,EUR 8.11,card,Direct
T22013321,12/08/2025 19:45,DR-1042,VH-030,Suburbs,Port,10.97,49.1,EUR 29.76,Card,RideGo
T22013322,31/08/2025 13:38,DR-1027,VH-031,West,Airport,16.95,71.5,EUR 42.91,cash,RideGo
T22013323,07/12/2025 04:01,DR-1003,VH-021,East,Suburbs,4.04,15.3,EUR 12.33,card,CityHail
T22013324,04/08/2025 02:59,DR-1058,VH-005,Port,Suburbs,4.42,17.6,EUR 13.41,CASH,Direct
T22013325,01/08/2025 04:17,DR-1026,VH-025,Centre,West,8.4,32.0,EUR 22.02,CASH,RideGo
T22013326,30/11/2025 05:33,DR-1062,VH-010,North,Port,4.2,16.6,EUR 12.88,CASH,Direct
T22013327,14/12/2025 07:31,DR-1042,VH-039,Centre,Airport,1.56,8.9,EUR 7.69,cash,RideGo
T22013328,18/09/2025 06:07,DR-1013,VH-014,Airport,West,9.5,26.4,EUR 21.72,CASH,RideGo
T22013329,02/12/2025 01:28,DR-1017,VH-003,West,North,0.76,5.2,EUR 5.73,wallet,CityHail
T22013330,23/12/2025 05:04,DR-1015,VH-001,Airport,East,11.12,40.4,EUR 27.50,Card,Direct
T22013331,17/11/2025 20:52,DR-1001,VH-023,West,West,18.21,49.5,EUR 38.20,cash,RideGo
T22013332,11/12/2025 22:35,DR-1056,VH-016,Airport,Centre,9.18,38.7,EUR 24.79,CASH,RideGo
T22013333,22/10/2025 20:46,DR-1058,VH-007,Suburbs,Centre,4.92,16.6,EUR 13.71,wallet,RideGo
T22013334,01/10/2025 01:43,DR-1067,VH-034,Suburbs,Port,8.26,37.1,EUR 23.29,CASH,Direct
T22013335,30/08/2025 20:04,DR-1015,VH-010,Suburbs,East,7.53,29.7,EUR 20.38,wallet,Direct
T22013336,02/09/2025 18:56,DR-1003,VH-038,North,Port,5.24,19.1,EUR 14.77,CASH,RideGo
T22013337,01/10/2025 18:29,DR-1056,VH-033,Airport,Port,1.7,6.5,EUR 7.18,wallet,CityHail
T22013338,07/11/2025 07:12,DR-1047,VH-017, Suburbs ,East,7.7,20.3,EUR 17.94,Card,CityHail
T22013339,10/12/2025 09:36,DR-1028,VH-033,West,Suburbs,13.11,59.4,EUR 35.11,CASH,RideGo
T22013340,05/07/2025 23:17,DR-1047,VH-037,North,Centre,5.0,20.0,EUR 14.75,cash,RideGo
T22013341,15/07/2025 20:55,DR-1034,VH-036,East,Port,3.43,10.8,EUR 10.37,card,RideGo
T22013342,03/12/2025 16:53,DR-1042,VH-026,Airport,Airport,2.01,7.7,EUR 7.87,cash,CityHail
T22013343,09/11/2025 18:29,DR-1016,VH-021,East,Port,10.21,27.3,EUR 22.79,CASH,CityHail
T22013344,28/08/2025 15:00,DR-1047,VH-002,Airport,West,2.59,13.9,EUR 10.27,CASH,RideGo
T22013345,27/12/2025 15:55,DR-1051,VH-036,Port,Suburbs,5.87,27.3,EUR 17.79,Card,RideGo
T22013346,11/09/2025 16:30,DR-1067,VH-024,West,Centre,2.17,11.6,EUR 9.14,wallet,CityHail
T22013347,11/09/2025 00:31,DR-1059,VH-014,Suburbs,Suburbs,6.17,26.3,EUR 17.86,Card,Direct
T22013348,13/12/2025 22:29,DR-1062,VH-030,Port,Suburbs,1.47,9.7,EUR 7.81,Card,RideGo
T22013349,04/08/2025 16:54,DR-1045,VH-023,North,East,3.68,19.0,EUR 12.95,cash,Direct
T22013350,31/12/2025 02:10,DR-1039,VH-006,Suburbs,Centre,2.86,12.4,EUR 10.16,Card,CityHail
T22013351,21/08/2025 06:40,DR-1007,VH-020,Suburbs,Suburbs,3.71,15.0,EUR 11.87,card,RideGo
T22013352,14/12/2025 07:45,DR-1051,VH-042,Port,East,4.65,14.7,EUR 12.86,cash,RideGo
T22013353,10/12/2025 20:38,DR-1002,VH-003,Port,Suburbs,9.2,32.7,EUR 23.14,cash,RideGo
T22013354,10/12/2025 06:09,DR-1037,VH-041,Airport,Port,4.32,17.8,EUR 13.35,CASH,Direct
T22013355,03/07/2025 02:55,DR-1018,VH-017,East,Airport,10.89,52.0,EUR 30.48,CASH,RideGo
T22013356,05/10/2025 05:03,DR-1015,VH-030,Centre,West,7.09,31.4,EUR 20.35,card,RideGo
T22013357,19/11/2025 16:53,DR-1008,VH-038,Port,Port,4.93,17.8,EUR -12.50,wallet,RideGo
T22013358,15/07/2025 20:01,DR-1044,VH-028,North,Suburbs,4.59,17.7,EUR 13.63,cash,Direct
T22013359,08/09/2025 20:19,DR-1004,VH-032,East,Port,5.8,28.1,EUR 17.94,card,RideGo
T22013360,25/12/2025 12:57,DR-1033,VH-016, West ,Airport,5.85,19.7,EUR 15.64,cash,CityHail
T22013361,26/10/2025 07:41,DR-1028,VH-040,North,West,7.15,21.1,EUR 17.53,card,RideGo
T22013362,21/07/2025 04:29,DR-1005,VH-036,North,Port,5.34,16.6,EUR 14.19,Card,Direct
